'$Culture', '$Criticality', '$Criticality Modifier', '$Initial Known', '$Inter-Dependency', '$Dynamism', '$Size', '$Plan', '$Team Size', '<Cost', '?Score', '>Completion', '<Idle'
0.2459330846430346, 0.8794839514398349, 9, 0.4863905469955073, 82, 13, 0, 0, 41, 414.0613200634467, 0.8103729196040583, 0.875, 0.5333333333333333
0.48564551988138105, 0.9870462744661755, 6, 0.6408470842646603, 39, 24, 1, 0, 32, 515.3765175892878, 0.7558983273427773, 0.9166666666666666, 0.0
0.892379951066236, 1.068491030197278, 2, 0.5977829256893628, 29, 2, 4, 4, 6, 341.3049816186561, 0.8872984841647059, 0.9177040110650069, 0.15261813537675606
0.2686690699842559, 0.9655872530077536, 6, 0.6157844937521123, 82, 5, 1, 1, 43, 629.6007093458608, 0.893859492581469, 0.8846153846153846, 0.47126436781609193
0.7971056126342697, 0.8795759829961655, 5, 0.4452615411319246, 92, 20, 1, 1, 22, 386.77869637936595, 0.5319074094636198, 0.9245283018867925, 0.505050505050505
0.8624766061061336, 0.8420209871818887, 10, 0.40009937828623515, 47, 24, 1, 5, 1, 626.2311921285483, 0.716077372601249, 0.7058823529411765, 0.33333333333333337
0.8400173066272236, 1.0319790589703435, 6, 0.5274973958923654, 70, 47, 2, 4, 4, 626.3601830897323, 0.44389183503609975, 0.8323353293413174, 0.1823529411764706
0.8361392526239751, 1.1050703591776236, 6, 0.4372453661542117, 41, 32, 3, 5, 6, 1055.8727786899674, 0.4519200648167686, 0.8149882903981265, 0.18881118881118886
0.24636993329502782, 0.9783831684013993, 4, 0.6060345414098778, 44, 7, 4, 1, 28, 851.2892115520203, 0.9206873100093808, 0.7654417513682564, 0.0020387359836900876
0.3873203779045744, 1.0643561610061703, 6, 0.6025493672334425, 54, 32, 2, 0, 7, 644.6872055893382, 0.5229584439461978, 0.9398907103825137, 0.2586206896551724
0.2139389634857734, 0.8784517585437325, 5, 0.40360254264827006, 49, 28, 2, 4, 4, 517.1443861918501, 0.8122425869562777, 0.75, 0.0
0.8048839454391223, 0.8440983123641526, 4, 0.6593704530282885, 19, 31, 2, 5, 26, 447.74185800836824, 0.5521003543450874, 0.9349593495934959, 0.5676691729323309
0.2419741271069211, 0.9647463875914548, 8, 0.428089527680941, 39, 45, 0, 4, 10, 559.5604652863939, 0.5968752818393022, 1.0, 0.5263157894736843
0.2078074360509306, 1.0221860172540318, 5, 0.44356330929714505, 48, 48, 3, 2, 15, 822.2157598233557, 0.6556738833724164, 0.7213483146067415, 0.030211480362537735
0.8265376207623901, 0.974822814712789, 5, 0.5741620900623705, 7, 42, 2, 3, 23, 719.7999061086556, 0.40336860613967374, 0.7916666666666666, 0.0
0.6246417947376111, 1.150973035263809, 5, 0.44853418646259086, 78, 45, 0, 3, 5, 304.6828332028396, 0.5408041837562559, 0.8333333333333334, 0.21052631578947367
0.5611163598578018, 0.8936544007508658, 4, 0.41494411454590724, 73, 48, 4, 3, 33, 702.4645634001553, 0.4529602312291782, 0.9521683673469388, 0.3654908627284318
0.11168845688858689, 1.1892153921008428, 3, 0.49862291797202896, 93, 10, 0, 1, 32, 256.872437362055, 0.8990871380547851, 0.7592592592592593, 0.6095238095238096
0.22390008467688807, 1.175715958647009, 5, 0.45984751298239235, 8, 27, 1, 1, 34, 863.1152727106235, 0.7261654842795954, 0.9210526315789473, 0.6728971962616823
0.15103442301283226, 1.1592762515201622, 9, 0.5897934681319619, 36, 43, 1, 4, 33, 1306.8023410652352, 0.6553510194109514, 0.9795918367346939, 0.28358208955223885
0.8923896314124029, 0.8514421389396828, 9, 0.5653375354631094, 89, 22, 0, 2, 30, 369.1116441523544, 0.42805415643807493, 0.9333333333333333, 0.30000000000000004
0.41683871271776796, 0.964665844341425, 4, 0.4264585491717384, 21, 4, 0, 4, 17, 223.09090479727465, 0.8721745497805767, 1.0, 0.4444444444444444
0.7042497773426829, 1.0483319745374085, 2, 0.45383995477699596, 42, 17, 2, 4, 21, 259.8280631566604, 0.6459349021501413, 0.6862745098039216, 0.0
0.41680048490633004, 1.164500365536867, 4, 0.6536857207414442, 54, 49, 1, 5, 35, 632.4191873116437, 0.426784827953028, 0.9, 0.16279069767441856
0.1517098878484097, 0.8414000379118791, 8, 0.5912966383361016, 37, 12, 4, 1, 26, 1248.7707531768408, 0.9172327929197236, 0.6944869831546707, 0.003296703296703285
0.248693422884873, 1.1765762293406519, 6, 0.44012866691062696, 25, 5, 1, 1, 17, 958.9469003558385, 0.923976702554725, 0.8823529411764706, 0.375
0.7518388407277617, 1.1347774220183346, 5, 0.6836258994572104, 75, 11, 3, 3, 14, 963.334682199623, 0.6143084564416924, 0.95260663507109, 0.3862595419847328
0.3814113422903429, 0.9412853012340769, 5, 0.4517329924687222, 40, 20, 1, 2, 44, 675.5245204009842, 0.7320483015443601, 0.9428571428571428, 0.19512195121951215
0.2856016585877855, 1.112675227755226, 2, 0.6249342327554177, 40, 19, 2, 2, 30, 315.1845038254678, 0.7307134287092811, 0.8914728682170543, 0.17266187050359716
0.7590746456829759, 0.8982504165269194, 7, 0.5640511383476973, 20, 8, 3, 4, 14, 830.8373469839695, 0.6770732878403666, 0.9701492537313433, 0.21280276816609
0.16277472881093907, 1.1221245920517677, 7, 0.4484328177314718, 95, 4, 1, 3, 34, 861.4256576947971, 0.9365516085156175, 0.9, 0.37209302325581395
0.3968137563347117, 0.8320285081000561, 3, 0.6531104959442795, 20, 34, 3, 4, 41, 483.0512285688726, 0.5108248523187165, 0.9393258426966292, 0.2927241962774958
0.8667043002089315, 0.9774012903131042, 6, 0.6784515639453186, 57, 37, 3, 4, 24, 984.3962765020982, 0.4685023397285566, 0.8910256410256411, 0.1871345029239766
0.8424520177375177, 1.0048718604628264, 7, 0.44826485915328246, 5, 18, 4, 2, 6, 1322.5081310166793, 0.5974040383880513, 0.7256493506493507, 0.04180064308681675
0.5940008067554219, 1.112211604766799, 4, 0.6956180336384701, 33, 49, 0, 4, 3, 169.3437398344695, 0.2664646110618352, 0.42857142857142855, 0.0
0.25289070718582407, 1.0360711260940394, 10, 0.5002848405260053, 56, 31, 2, 1, 12, 1133.4525017992978, 0.6414267825522156, 0.9305555555555556, 0.47859922178988323
0.7554210427562807, 0.8683375537085233, 6, 0.49634210802475653, 24, 47, 1, 4, 28, 600.0402484118379, 0.2929935862785296, 0.7407407407407407, 0.0
0.3759109276547705, 0.8708501878343596, 2, 0.43394724236356697, 67, 12, 2, 3, 32, 268.5526244282052, 0.6506764134884809, 0.9710144927536232, 0.5379310344827586
0.2855096876912798, 1.125846193199592, 9, 0.48713737152535397, 77, 7, 1, 1, 8, 846.4693540535267, 0.8236061320197495, 0.9090909090909091, 0.33333333333333337
0.45723204224462, 1.0705751870529667, 6, 0.635511280669674, 52, 45, 1, 4, 20, 686.8049752420054, 0.5728056038375352, 0.6808510638297872, 0.0
0.7510503948709545, 1.0565484808708356, 3, 0.565995515812497, 82, 2, 0, 3, 41, 177.866737588463, 0.8621578299861805, 1.0, 0.5333333333333333
0.7239289812777033, 1.157179050038958, 9, 0.46334117773006095, 96, 26, 3, 4, 12, 2042.3416945574772, 0.5053422154530324, 0.9130434782608695, 0.12903225806451613
0.6171416194835697, 1.1758006973031767, 8, 0.5559806190933152, 38, 8, 4, 2, 15, 2351.6624167392847, 0.7517315054104151, 0.913109756097561, 0.12618526622902992
0.7009389545499926, 0.8435493398500822, 9, 0.6477017919101734, 46, 30, 3, 0, 41, 1254.873653895756, 0.5184769113116857, 0.8742138364779874, 0.04576659038901598
0.5000665033614216, 1.1829185755533982, 8, 0.5028302674111279, 37, 18, 4, 1, 19, 2283.2154926082067, 0.6612288097829537, 0.8922198429693077, 0.394086282113427
0.7888873153019594, 0.9131715908405914, 5, 0.49319727515849915, 6, 49, 4, 4, 19, 830.3383347521382, 0.40315170972681263, 0.9560595322466336, 0.26644915715062534
0.7380349038912137, 0.8660315870809099, 10, 0.6376956178782984, 63, 45, 2, 1, 39, 1042.2077789807668, 0.4563057967122121, 0.9071428571428571, 0.059259259259259234
0.11674524765873412, 0.9809683946862291, 3, 0.48288192716834, 45, 45, 3, 2, 11, 399.57569961184794, 0.7724366835506519, 0.6928406466512702, 0.029126213592232997
0.834800397666033, 0.8421693525573227, 8, 0.6912902979433906, 15, 8, 1, 1, 24, 654.1058388628147, 0.7032210938009029, 0.9459459459459459, 0.32692307692307687
0.49207468334750504, 1.0215947470211506, 3, 0.6199193554765313, 64, 12, 2, 1, 29, 466.5869696475861, 0.7180897343418325, 0.9016393442622951, 0.15384615384615385
0.5297601396885878, 0.9727657506674436, 4, 0.43081219196636195, 39, 46, 1, 2, 44, 491.834448309157, 0.46510876710279253, 0.9130434782608695, 0.5714285714285714
0.44157980637384664, 0.8489011286280608, 5, 0.5790582940443807, 86, 36, 1, 4, 9, 346.61941160902535, 0.5023090319819977, 0.9444444444444444, 0.4035087719298246
0.26641401128195064, 1.1131478054923676, 8, 0.6864939188227197, 5, 29, 3, 5, 18, 1614.5365013833446, 0.669343302194839, 0.8709677419354839, 0.3041237113402062
0.2061382288559341, 0.8448410091451132, 6, 0.48672013134446857, 30, 28, 2, 4, 13, 564.4189339385376, 0.6967419862221881, 0.9298245614035088, 0.1382113821138211
0.2861998992354976, 1.1017612659910876, 7, 0.6527274059695235, 43, 18, 3, 3, 44, 1746.993422393876, 0.6723269249706288, 0.9539473684210527, 0.33689024390243905
0.7455189687357199, 0.9151022487965009, 8, 0.5461119349075828, 63, 23, 2, 0, 25, 862.3856002299495, 0.5581815535808832, 0.9433962264150944, 0.07407407407407407
0.683750946657036, 1.0206338596166562, 8, 0.531206393883007, 84, 12, 1, 4, 33, 850.4626789739841, 0.7118317368406778, 0.7666666666666667, 0.0
0.19634154875231102, 0.883522660402128, 9, 0.5769711434641316, 84, 40, 1, 1, 7, 746.240567326195, 0.6069673061039261, 0.8709677419354839, 0.32499999999999996
0.8767131899804167, 0.9958327088652139, 8, 0.6183954464676082, 11, 17, 3, 0, 33, 1682.14954706687, 0.5414062727998523, 0.8256130790190735, 0.01941747572815533
0.893655361860451, 0.9663569621482132, 7, 0.6367237460460947, 38, 15, 4, 4, 20, 1261.8758503820554, 0.5495875311567529, 0.9342793129200896, 0.15700808625336926
0.7265668180326497, 1.1348964798738923, 8, 0.6731196785468844, 45, 47, 2, 4, 21, 1285.9181919277892, 0.3829787638821123, 0.7560975609756098, 0.08148148148148149
0.133472843718178, 0.8680529468987295, 8, 0.5251094875998824, 49, 20, 2, 3, 43, 969.6267348273433, 0.8819325814895138, 0.7419354838709677, 0.0
0.8016149452896262, 1.0204630851555665, 6, 0.47083160528110457, 74, 43, 3, 0, 10, 874.3272381741527, 0.4040475025696209, 0.7195652173913043, 0.008982035928143728
0.1795269106152338, 1.0568640876594297, 4, 0.5502300393268482, 27, 35, 1, 1, 32, 388.8403460248573, 0.6513095541245729, 0.9411764705882353, 0.4336283185840708
0.32176243294536433, 1.1047246800160972, 5, 0.6839757039955865, 22, 40, 0, 1, 14, 328.60963927408653, 0.5400729155748507, 0.8571428571428571, 0.4545454545454546
0.828953488262296, 1.0064390988322929, 6, 0.5029520312779518, 25, 10, 1, 1, 34, 752.2088993760319, 0.6759834158133309, 0.9534883720930233, 0.6272727272727272
0.143575840883441, 1.0100780125351252, 5, 0.4822748596805989, 35, 13, 1, 1, 24, 518.5049381295522, 0.8672397959096348, 0.7843137254901961, 0.16666666666666663
0.11475916796740018, 0.9845197060930617, 8, 0.4701237980460235, 64, 14, 0, 2, 6, 470.8500147254512, 0.9168220192226053, 0.8666666666666667, 0.1875
0.8765589423617585, 0.8887914098295, 5, 0.5942564234703638, 43, 35, 3, 3, 23, 703.3723074945499, 0.4070375894236234, 0.82, 0.18972332015810278
0.41662437721387646, 0.9006524855294561, 3, 0.5433438437209315, 10, 47, 2, 1, 15, 379.4611226828495, 0.5147597675403869, 0.9482758620689655, 0.2763157894736842
0.33716124042426965, 0.9837627495690081, 4, 0.42319521353592415, 79, 15, 1, 4, 41, 416.6470616044017, 0.6582647476312113, 0.9333333333333333, 0.2432432432432432
0.721458348857723, 0.9298096319383196, 7, 0.6468638410333246, 76, 33, 1, 1, 39, 646.8971105648982, 0.5340788756112165, 0.92, 0.33333333333333337
0.7506769115633082, 0.936075571218551, 4, 0.6959421300587576, 5, 21, 4, 4, 37, 866.6756391517907, 0.6092311842523659, 0.6232006773920407, 0.0
0.3435190535918059, 1.070845702739655, 3, 0.5504515421456808, 95, 13, 2, 2, 32, 419.1481560047694, 0.6722577525852488, 0.9859154929577465, 0.453125
0.21010611379991176, 0.8573244694459461, 6, 0.6567928379573005, 80, 23, 2, 2, 31, 808.8050060767988, 0.7857935489872818, 0.6838235294117647, 0.0
0.4447106184791195, 0.8540776582690347, 7, 0.46557859420769754, 4, 38, 3, 5, 9, 753.5480017599655, 0.5200447563374668, 0.9177215189873418, 0.3686502177068215
0.6437066920479521, 1.1052243974566585, 10, 0.6740337479437635, 96, 47, 1, 3, 7, 1063.0005833229473, 0.4608498398769966, 0.7209302325581395, 0.03125
0.6396422858733415, 1.1491707805082385, 7, 0.4633665791183784, 97, 25, 1, 4, 5, 885.9250899338757, 0.637851604456698, 0.9411764705882353, 0.2727272727272727
0.20393205361202532, 1.0326147931758511, 9, 0.5366618174846529, 8, 3, 0, 3, 16, 607.3800084871199, 0.9759254985908177, 0.875, 0.0
0.8217828936633639, 1.1099149612132215, 2, 0.6722202503103085, 75, 24, 0, 4, 16, 127.44651581000912, 0.43951733877869137, 0.95, 0.2962962962962963
0.8109215187421634, 0.9336892671527968, 9, 0.5863729072545106, 86, 27, 4, 2, 35, 1712.477915874096, 0.4949268666362166, 0.9576208178438662, 0.307154384077461
0.3921744321691437, 1.1868562518087455, 8, 0.6390678601434202, 93, 9, 1, 5, 21, 1374.3827496497993, 0.7871379388687164, 0.9393939393939394, 0.1842105263157895
0.13484731743055597, 1.0161400416552286, 6, 0.45610963738636806, 10, 34, 3, 3, 21, 1083.1993425607131, 0.797465217812045, 0.6951219512195121, 0.01384083044982698
0.47095001948182713, 1.1489837762650792, 8, 0.5909812472975492, 72, 25, 3, 1, 29, 1810.8329909852325, 0.650702854790502, 0.782258064516129, 0.0
0.7671183061717689, 0.8351350377850579, 9, 0.5236255384910317, 84, 21, 3, 0, 18, 939.6881510216741, 0.4427194783124301, 0.9698795180722891, 0.35427807486631013
0.7345084364040588, 0.9262419831578246, 4, 0.4858179223123859, 44, 37, 3, 1, 34, 590.733113680645, 0.4249299416659278, 0.6698564593301436, 0.0
0.8826765064438987, 1.107337969955197, 4, 0.5893033853764533, 64, 50, 3, 4, 17, 845.9551337152285, 0.3645859361368137, 0.6276595744680851, 0.012552301255230103
0.24907489944055738, 1.0465416895075732, 9, 0.6181491771674297, 63, 29, 2, 3, 15, 1057.4801132152643, 0.6701563793281354, 0.8776595744680851, 0.2142857142857143
0.40073247763377473, 1.1398235844127573, 5, 0.476350002213702, 34, 17, 1, 4, 5, 498.6145278817771, 0.6513158946350007, 0.9464285714285714, 0.47
0.894522004593524, 0.8340935362189565, 5, 0.45582184618417504, 73, 7, 1, 5, 17, 490.49270773022397, 0.7407097435921955, 0.9411764705882353, 0.33333333333333337
0.6534514413488792, 1.137190627108621, 8, 0.6126123857661937, 67, 50, 2, 3, 34, 1659.8314662149567, 0.4113282524784115, 0.8674698795180723, 0.0
0.13754530908177767, 1.0332401425782567, 3, 0.5023453677083136, 31, 24, 3, 4, 28, 562.8997413256832, 0.7327782100116204, 0.9740566037735849, 0.3011844331641286
0.10828165782748976, 1.1746676911736624, 5, 0.5718587357925742, 17, 1, 2, 5, 35, 1045.206342376055, 0.9894452213445004, 0.9279279279279279, 0.5521739130434782
0.8589297919575016, 1.0379198702426586, 3, 0.49081331479404955, 15, 8, 0, 0, 11, 180.17760142738874, 0.49692563197330947, 0.6842105263157895, 0.0714285714285714
0.3637194901570283, 1.1850302231963405, 10, 0.6596044573436324, 68, 49, 2, 1, 36, 2264.230828589194, 0.5135909722715218, 0.835820895522388, 0.18840579710144922
0.6977351383322647, 1.07963444350662, 8, 0.678083472479222, 72, 32, 1, 1, 12, 735.2403797912116, 0.47725474696214654, 0.68, 0.0
0.6631038536802343, 1.1452256721544183, 3, 0.42886638825734275, 95, 39, 1, 4, 14, 274.1621855130813, 0.4660123831779754, 0.9607843137254902, 0.28985507246376807
0.773271897194549, 1.029994125921948, 6, 0.587411671437603, 10, 49, 4, 4, 8, 1133.3828138529536, 0.4264458366522491, 0.7748123436196831, 0.06161616161616157
0.2618067861415055, 0.9035185037954829, 4, 0.4235286303951056, 92, 16, 0, 3, 33, 193.97580132164555, 0.7190482984700614, 0.9230769230769231, 0.1428571428571429
0.4737993436772516, 1.0944955337079585, 8, 0.6390868842290391, 53, 40, 1, 1, 28, 1415.4813466565777, 0.5303115221566176, 0.8518518518518519, 0.04166666666666663
0.5369980539841998, 0.9596590628607017, 6, 0.4346096752723025, 45, 50, 0, 3, 7, 280.9472008688948, 0.21385090475222393, 0.6666666666666666, 0.0
0.808903861296167, 1.086258005217425, 7, 0.42334386374371447, 53, 13, 3, 5, 5, 1186.9674072560472, 0.624390485747263, 0.8166311300639659, 0.24457593688362922
0.23425455422563451, 1.1746973585093723, 5, 0.6249454441773689, 99, 35, 3, 4, 31, 1086.740064712324, 0.7161805229993099, 0.6927536231884058, 0.0
0.8481770780212805, 0.8675496098268787, 5, 0.5967771090054286, 7, 10, 0, 2, 17, 227.40006820921147, 0.7105430217873551, 0.95, 0.13636363636363635
0.5997162649927487, 1.1465574837339105, 5, 0.5167441496728751, 79, 44, 3, 4, 12, 939.9104388003589, 0.4598205384956269, 0.8706140350877193, 0.15889830508474578
0.6872287461709431, 1.003641964588716, 7, 0.4690730175345297, 5, 39, 2, 3, 6, 689.0576351667829, 0.45404096786861137, 0.8907563025210085, 0.5
0.671117927383871, 0.8265522752998631, 8, 0.45153661797959593, 81, 41, 2, 1, 36, 908.528388666413, 0.5586634071185559, 0.9398496240601504, 0.5901639344262295
0.7714694160120298, 0.9282377062412708, 3, 0.4894185746635672, 42, 40, 3, 2, 41, 539.9037923291329, 0.39744837448348097, 0.7285318559556787, 0.0037878787878787845
0.28265517756461184, 0.8519764551665163, 4, 0.40930547337797946, 66, 2, 3, 4, 27, 555.8403881286979, 0.9333844367806745, 0.9891067538126361, 0.38398914518317506
0.5948129879173799, 1.1320684027174575, 6, 0.6939294930244682, 86, 15, 3, 2, 21, 1388.8585726513368, 0.7436890236668199, 0.7012658227848101, 0.003597122302158251
0.7403180501272361, 1.1453928641210547, 8, 0.5184460942899226, 33, 39, 1, 2, 24, 1300.5908050719593, 0.45662774751027857, 0.9375, 0.4375
0.34557635362815714, 0.9819046526076648, 2, 0.5632508772639926, 100, 7, 3, 4, 5, 257.0144521922526, 0.8220377628456347, 0.9319727891156463, 0.2789473684210526
0.7043794317236913, 0.9270230388747691, 8, 0.43365653386677927, 36, 48, 2, 1, 22, 851.5148133076317, 0.4016272794756302, 0.7315436241610739, 0.23776223776223782
0.31900696650187255, 0.8281921953055823, 2, 0.6501845178520422, 30, 25, 1, 1, 35, 188.4339219316185, 0.6483786570176095, 0.4507042253521127, 0.0
0.2421970494710906, 1.0971781336312838, 9, 0.4133266961827611, 86, 25, 0, 4, 25, 738.4924017706439, 0.9513876321224467, 0.5555555555555556, 0.0
0.5446221826850992, 0.91182436975145, 3, 0.6188586051042424, 54, 49, 1, 1, 25, 319.8930203322211, 0.5803995986123165, 0.8780487804878049, 0.4098360655737705
0.4298209391673734, 0.9236716123488838, 5, 0.4966733135666801, 54, 38, 3, 1, 13, 667.1147692874277, 0.5305098236227592, 0.9140969162995595, 0.5071258907363421
0.7288772408544697, 0.8418604742949811, 7, 0.44932957325614403, 53, 18, 1, 1, 10, 599.0623247790204, 0.6580746849490817, 0.9, 0.0357142857142857
0.25680325408336435, 1.1293111206782638, 8, 0.6320609422125812, 57, 18, 0, 4, 8, 498.2776512450557, 0.8090254525880829, 1.0, 0.11111111111111116
0.40269793830707545, 1.0986543833019142, 7, 0.6807225153997393, 21, 21, 3, 4, 6, 1102.2748140087726, 0.6924554978750136, 0.7733887733887734, 0.08148148148148149
0.25940621806729586, 1.0483008440888715, 4, 0.46270374281532256, 23, 30, 2, 0, 21, 606.0847600473596, 0.6110433032957971, 0.981651376146789, 0.37058823529411766
0.7052520468284902, 0.9868046389792582, 9, 0.4878772878782579, 31, 12, 3, 1, 7, 1253.5543514150522, 0.744526173768978, 0.744421906693712, 0.021333333333333315
0.3120889389903533, 1.03491066115586, 4, 0.5429189858389653, 88, 33, 3, 4, 36, 731.1243253848772, 0.5207222405834013, 0.9599198396793587, 0.3117816091954023
0.37054085217929866, 1.1235638321674366, 2, 0.6322428377428473, 49, 26, 3, 5, 12, 342.6701386050279, 0.5836726021844634, 0.8860465116279069, 0.28113207547169816
0.41223114912130376, 0.9796184870066326, 2, 0.6062505905064907, 56, 21, 2, 4, 40, 296.3135780924228, 0.6364732438169396, 0.9425287356321839, 0.046511627906976716
0.2548469399882387, 0.9878554740445992, 8, 0.6187475804446614, 95, 16, 4, 2, 9, 1312.5315620337258, 0.7195646887772486, 0.9488999290276792, 0.3503401360544217
0.3048270574748808, 1.0440051265349866, 7, 0.5539865098200311, 84, 46, 3, 2, 4, 1155.2804481158587, 0.5786234551396772, 0.8005464480874317, 0.23498694516971275
0.20067386026917458, 0.873410717267632, 9, 0.6152750157482771, 1, 43, 2, 2, 41, 1106.7934435531872, 0.6794927131903075, 0.5675675675675675, 0.0
0.4815941444755024, 1.1523256709078742, 9, 0.4932156031958938, 79, 22, 2, 4, 27, 1704.7427071679945, 0.5916440997966359, 0.7785714285714286, 0.06034482758620685
0.356069124495655, 0.8224104508954477, 4, 0.5488098805331443, 3, 49, 4, 1, 13, 590.6751308435291, 0.5478701434845554, 0.9068666140489345, 0.39685039370078745
0.22198549672209486, 0.8804812291821362, 2, 0.521348790554234, 53, 33, 0, 3, 23, 166.12487137291964, 0.6374589534249797, 0.8571428571428571, 0.4545454545454546
0.37571041942864114, 1.114495804867715, 7, 0.49048693964243517, 22, 38, 1, 1, 42, 1100.384213957265, 0.5695698905555807, 0.8604651162790697, 0.5375
0.49236132232424745, 1.051420223540973, 2, 0.5343572207008714, 48, 3, 0, 1, 24, 155.52376368697765, 0.846160305950606, 1.0, 0.6153846153846154
0.17012440184783956, 1.1315727359617482, 2, 0.43040276830134483, 5, 45, 1, 3, 32, 264.22953986270903, 0.6354938837914635, 0.8636363636363636, 0.050000000000000044
0.17177188375805122, 1.0267202010475938, 8, 0.6986207318387521, 65, 15, 1, 2, 36, 939.9188067872597, 0.8992334315898114, 0.8536585365853658, 0.0
0.264504907101931, 1.1233795864397558, 2, 0.5297018424517341, 9, 15, 3, 3, 34, 383.12000112636684, 0.7066498777771578, 0.9707602339181286, 0.3828996282527881
0.8626442758838184, 0.8992174234594378, 9, 0.6610924890869496, 32, 25, 1, 5, 31, 1030.7798646717715, 0.46254195724713354, 0.8571428571428571, 0.0
0.5918581413671884, 0.8226796527391065, 3, 0.6841748269454906, 16, 33, 3, 0, 37, 449.9307920621872, 0.5965004946210796, 0.7, 0.0
0.7243113318706479, 1.1750355263995638, 5, 0.660026088183506, 31, 32, 0, 2, 20, 517.499059558452, 0.41294894446375435, 0.9090909090909091, 0.5238095238095238
0.1295464685868999, 1.1356402065371964, 4, 0.583817364846377, 28, 18, 4, 2, 13, 956.2661648202935, 0.8632787492905256, 0.8676948051948052, 0.12805872756933112
0.8018797202420468, 0.9159766237846527, 3, 0.5837226885858635, 2, 7, 1, 0, 5, 191.18543195934652, 0.6231943199422966, 0.9215686274509803, 0.44705882352941173
0.46836849308776207, 0.8938006486072234, 10, 0.4346950497768863, 76, 33, 1, 3, 13, 504.0320469481616, 0.552271716977734, 0.7887323943661971, 0.03448275862068961
0.6901611191830028, 0.9691692513399617, 10, 0.6532561463443333, 92, 22, 4, 1, 34, 2037.2098022272867, 0.6012871413522867, 0.6762225969645869, 0.00987654320987652
0.14613768373654212, 0.969378214931499, 8, 0.4403946050491816, 86, 39, 2, 3, 16, 887.9368872808167, 0.6484543303107513, 0.918918918918919, 0.3300492610837439
0.11367286033806696, 0.9451315085377097, 3, 0.4034072087994085, 84, 11, 2, 3, 11, 366.4899178822453, 0.936948099555878, 0.8014184397163121, 0.03418803418803418
0.46872690070377654, 0.8368469588752427, 4, 0.4466242338754545, 94, 38, 2, 4, 25, 417.98025600274315, 0.44664829363847275, 0.9194630872483222, 0.267379679144385
0.430411216091517, 1.1345971087612265, 7, 0.42578371988376434, 90, 33, 0, 4, 38, 579.3740561372763, 0.45838335848346273, 1.0, 0.2727272727272727
0.15095732005711718, 1.0181070278130213, 8, 0.4415104386966776, 50, 24, 0, 2, 12, 461.42010300638384, 0.7891167462110319, 0.75, 0.4
0.8285564353018665, 0.8362708574086914, 7, 0.40549261414865867, 75, 23, 0, 4, 16, 317.9372192948984, 0.6920557765644538, 0.75, 0.0
0.2470545110615066, 1.1119040646614837, 3, 0.6239354791349909, 41, 44, 3, 3, 14, 519.1385152754798, 0.6005192537647683, 0.9261744966442953, 0.27368421052631575
0.6876887601884072, 0.9461758771643872, 6, 0.5930067422485833, 58, 23, 3, 0, 5, 822.3245236040714, 0.5837792245690034, 0.6345029239766082, 0.018099547511312264
0.20849511522287562, 1.0292078537222409, 4, 0.5251964539885416, 97, 16, 1, 0, 25, 314.2140210269865, 0.6831747847187859, 0.9848484848484849, 0.32291666666666663
0.6566481389310013, 0.8736662344560997, 9, 0.40263230540524003, 50, 18, 0, 1, 19, 427.96023253242265, 0.7571331005093288, 1.0, 0.36363636363636365
0.7674496513366406, 0.8747638172560915, 10, 0.5423338084035965, 23, 48, 1, 1, 24, 807.8373267096505, 0.5073116565634305, 0.8857142857142857, 0.1842105263157895
0.22628660197016315, 1.0989422874842096, 10, 0.4619744090301846, 91, 9, 2, 4, 17, 1508.7708205219617, 0.7864038094185526, 0.9794520547945206, 0.4041666666666667
0.5812020625965165, 0.8333651152675265, 4, 0.5569545420590805, 15, 36, 3, 4, 35, 641.0969193307785, 0.5120460323838164, 0.6684210526315789, 0.0
0.10288880203029427, 0.9940578573985553, 8, 0.6851115649193755, 66, 13, 3, 1, 18, 1312.5869178985158, 0.8962496990967607, 0.8638392857142857, 0.2912087912087912
0.23691549744206322, 0.984799300473419, 4, 0.545173874877126, 69, 41, 3, 1, 39, 796.0798314126675, 0.6469597970755984, 0.6649214659685864, 0.0627306273062731
0.49189007851074407, 0.8781333620252806, 5, 0.6027791336286299, 87, 31, 0, 3, 7, 180.15891596045412, 0.502738074552563, 0.9090909090909091, 0.4444444444444444
0.3989924822592257, 0.9741669208938942, 8, 0.5540399408725357, 31, 11, 2, 0, 39, 1010.4058677119275, 0.6717767527198911, 0.9945652173913043, 0.2906976744186046
0.4706168230193457, 0.8293011493804546, 9, 0.5333403885273726, 47, 45, 2, 3, 25, 732.6887458783268, 0.42374565539323816, 0.9276315789473685, 0.1454545454545455
0.3983150301636885, 1.1060631972438737, 6, 0.5080285524598938, 58, 44, 2, 5, 11, 1094.1483793012076, 0.5037347553151825, 0.7294117647058823, 0.0
0.8514013230170788, 0.9030884286609935, 9, 0.564590651858113, 39, 7, 2, 1, 7, 807.0739973948496, 0.6551504818726817, 0.9632352941176471, 0.5166051660516605
0.23015606502709832, 0.9315809002178685, 8, 0.5316491536415751, 45, 9, 2, 2, 12, 878.5817196396569, 0.857486838272112, 0.9333333333333333, 0.2921348314606742
0.30997129953481767, 1.1239480831438908, 8, 0.6258479366145652, 20, 18, 1, 3, 14, 823.6284931768109, 0.6106616639051878, 0.9772727272727273, 0.37681159420289856
